train_number,route_name,train_id,lat,lon,heading,velocity,train_state,status_msg,origin_code,dest_code,num_stations,collection_timestamp
306,Lincoln Service,306-7,40.53036109320781,-88.95034627502997,N,0.017895519733429,Active, ,STL,CHI,9,2025-08-07 21:47:03
307,Lincoln Service,307-7,41.21799857936276,-88.27022376862105,SW,6.55546379089355,Active, ,CHI,STL,9,2025-08-07 21:47:03
316,Missouri River Runner,316-7,38.70020621918872,-91.37843975255464,SE,76.0620269775391,Active, ,KCY,STL,10,2025-08-07 21:47:03
318,Lincoln River Runner,318-7,41.79637928975622,-87.80681426576785,NE,23.183349609375,Active, ,KCY,CHI,20,2025-08-07 21:47:03
319,Lincoln River Runner,319-7,38.79237679119342,-94.28089111456204,NW,57.5948791503906,Active, ,CHI,KCY,20,2025-08-07 21:47:03
341,Hiawatha,341-7,42.102138771360885,-87.81759463365454,N,78.0876922607422,Active, ,CHI,MKE,5,2025-08-07 21:47:03
342,Hiawatha,342-7,42.07435632731431,-87.80551729628037,S,0.0683508068323135,Active, ,MKE,CHI,5,2025-08-07 21:47:03
352,Wolverine,352-7,42.62652646486106,-83.2869918190347,N,0.0,Completed, ,CHI,PNT,12,2025-08-07 21:47:03
354,Wolverine,354-7,42.311626867371935,-85.16483812569278,E,17.7215003967285,Active, ,CHI,PNT,13,2025-08-07 21:47:03
355,Wolverine,355-7,41.98062929247153,-86.10892254451188,SW,0.0,Active, ,PNT,CHI,14,2025-08-07 21:47:03
364,Blue Water,364-7,42.91711867398129,-83.9552354598808,E,44.452880859375,Active, ,CHI,PTH,11,2025-08-07 21:47:03
370,Wolverine,370-7,42.19239842658476,-86.23001635133507,E,64.5666732788086,Active, ,CHI,GRR,5,2025-08-07 21:47:03
383,Illinois Zephyr,383-7,40.94588842999047,-90.36201358946748,SW,29.0242404937744,Active, ,CHI,QCY,10,2025-08-07 21:47:03
392,Illini,392-7,41.39253629676736,-87.75871850903815,N,78.9389724731445,Active, ,CDL,CHI,11,2025-08-07 21:47:03
393,Illini,393-7,38.52146866374415,-89.13814369784242,S,35.3749694824219,Active, ,CHI,CDL,11,2025-08-07 21:47:03
494,Northeast Regional,494-7,42.18515873498957,-72.60608781749207,NE,33.8113479614258,Active, ,NHV,GFD,12,2025-08-07 21:47:03
506,Amtrak Cascades,506-7,46.02022718510255,-122.85206539598607,N,78.2593460083008,Active, ,PDX,SEA,8,2025-08-07 21:47:03
507,Amtrak Cascades,507-7,45.41549848100372,-122.5673209623247,S,20.9713115692139,Active, ,SEA,EUG,12,2025-08-07 21:47:03
508,Amtrak Cascades,508-7,45.27258082889543,-122.67262948139658,NE,18.9312229156494,Active, ,EUG,SEA,12,2025-08-07 21:47:03
509,Amtrak Cascades,509-7,47.24076639111229,-122.41581682242088,W,29.9252300262451,Active, ,SEA,PDX,8,2025-08-07 21:47:03
518,Amtrak Cascades,518-7,47.81108655448792,-122.38458984149288,NE,0.0223693996667862,Active, ,PDX,VCVR,14,2025-08-07 21:47:03
519,Amtrak Cascades,519-7,48.71929733936501,-122.51461786162623,SW,37.5680885314941,Active, ,VCVR,SEA,7,2025-08-07 21:47:03
538,Capitol Corridor,538-7,38.872022034989136,-121.18472843000782,E,48.8390159606934,Active, ,SJC,ARN,18,2025-08-07 21:47:03
540,Capitol Corridor,540-7,38.56642276188547,-121.63755591620858,E,78.5611724853516,Active, ,OKJ,SAC,9,2025-08-07 21:47:03
542,Capitol Corridor,542-7,38.355565333221634,-121.90495095039576,NE,79.8093872070313,Active, ,SJC,SAC,15,2025-08-07 21:47:03
544,Capitol Corridor,544-7,38.01007195829594,-122.30022226985368,E,45.0049057006836,Active, ,SJC,SAC,15,2025-08-07 21:47:03
546,Capitol Corridor,546-7,37.570134354632685,-121.9708306901786,NE,14.2000675201416,Active, ,SJC,SAC,15,2025-08-07 21:47:03
547,Capitol Corridor,547-7,37.84069175692005,-122.29237923181208,N,0.0067108063958585,Active, ,SAC,SJC,15,2025-08-07 21:47:03
549,Capitol Corridor,549-7,38.168874020632494,-122.08101449266768,N,78.8989486694336,Active, ,SAC,OKJ,9,2025-08-07 21:47:03
580,Pacific Surfliner,580-7,32.72041415395557,-117.17010925393346,N,0.0,Completed, ,LAX,SAN,10,2025-08-07 21:47:03
582,Pacific Surfliner,582-7,33.03056051648956,-117.28889134082078,SE,34.7419166564941,Active, ,LAX,SAN,10,2025-08-07 21:47:03
586,Pacific Surfliner,586-7,33.86847027716421,-117.92977591344751,E,41.5623435974121,Active, ,LAX,SAN,10,2025-08-07 21:47:03
587,Pacific Surfliner,587-7,33.39286141522326,-117.5984922509719,N,54.9481925964355,Active, ,SAN,LAX,11,2025-08-07 21:47:03
591,Pacific Surfliner,591-7,32.71620476049558,-117.16931190249628,N,0.0,Predeparture, ,SAN,LAX,10,2025-08-07 21:47:03
620,Keystone,620-7,39.96802946024769,-75.19379603146177,N,0.0,Completed, ,HAR,PHL,10,2025-08-07 21:47:03
622,Keystone,622-7,40.093059957736784,-76.39130618351399,SE,104.082580566406,Active, ,HAR,PHL,10,2025-08-07 21:47:03
639,Keystone,639-7,40.48481807065037,-74.45897832541235,SW,105.583564758301,Active, ,NYP,PHL,6,2025-08-07 21:47:03
655,Keystone,655-7,40.130978049515925,-76.56709512131707,W,96.4657974243164,Active, ,NYP,HAR,17,2025-08-07 21:47:03
657,Keystone,657-7,40.00068709145508,-75.14584527426285,SW,59.2912216186523,Active, ,NYP,HAR,16,2025-08-07 21:47:03
658,Keystone,658-7,40.625603323501885,-74.25586089813775,NE,119.855247497559,Active, ,HAR,NYP,13,2025-08-07 21:47:03
688,Downeaster,688-7,42.37143048921792,-71.06899320971087,N,0.0,Completed, ,BRK,BON,12,2025-08-07 21:47:03
703,San Joaquins,703-7,35.603894420144734,-119.33168517203325,N,56.0016822814941,Active, ,BFD,SAC,12,2025-08-07 21:47:03
715,San Joaquins,715-7,37.901112750293336,-122.31435189816403,SE,78.2972183227539,Active, ,BFD,OKJ,15,2025-08-07 21:47:03
716,San Joaquins,716-7,36.14966319579016,-119.5944416158228,SE,79.0040893554688,Active, ,OKJ,BFD,15,2025-08-07 21:47:03
717,San Joaquins,717-7,37.94889573066381,-121.24682396972516,N,36.8132476806641,Active, ,BFD,OKJ,15,2025-08-07 21:47:03
718,San Joaquins,718-7,38.04682277727561,-122.00346930040855,E,55.3641548156738,Active, ,OKJ,BFD,15,2025-08-07 21:47:03
719,San Joaquins,719-7,36.9448750378315,-119.99291740922293,N,68.868537902832,Active,SERVICE DISRUPTION,BFD,OKJ,15,2025-08-07 21:47:03
779,Pacific Surfliner,779-7,34.39692788446236,-119.52335074483378,N,0.0268432796001434,Active,SERVICE DISRUPTION,SAN,GTA,24,2025-08-07 21:47:03
784,Pacific Surfliner,784-7,33.46925073264267,-117.67922652358172,N,0.0559234991669655,Active, ,GTA,SAN,24,2025-08-07 21:47:03
785,Pacific Surfliner,785-7,33.99301251472536,-118.1500976156547,W,10.3637428283691,Active, ,SAN,GTA,23,2025-08-07 21:47:03
790,Pacific Surfliner,790-7,34.25322446169927,-118.59951482620222,N,0.156585797667503,Active, ,GTA,SAN,22,2025-08-07 21:47:03
794,Pacific Surfliner,794-7,34.43988518069548,-119.76652247971404,E,74.1903533935547,Active, ,GTA,SAN,22,2025-08-07 21:47:03
822,Heartland Flyer,822-7,34.482076961536166,-97.1118012329052,N,47.168270111084,Active, ,FTW,OKC,7,2025-08-07 21:47:03
2170,Acela,2170-7,42.34083661092704,-71.08392393783718,NE,39.1017112731934,Active, ,WAS,BOS,12,2025-08-07 21:47:03
2172,Acela,2172-7,41.37255942253447,-71.8356331114879,N,91.9000015258789,Active, ,WAS,BOS,12,2025-08-07 21:47:03
2173,Acela,2173-7,40.56766187247759,-74.33079683154878,SW,5.0,Active, ,BOS,WAS,13,2025-08-07 21:47:03
2193,Acela,2193-7,40.913868624566334,-73.78196092288194,S,26.0,Active, ,BOS,NYP,6,2025-08-07 21:47:03
v5,Skeena,v5-06,55.2667,-127.5174,W,31.689921,Active, ,JASP,PRUP,34,2025-08-07 21:47:03
v6,Skeena,v6-06,54.1780216868,-130.17639658,N,0.0,Active, ,CASS,JASP,33,2025-08-07 21:47:03
v14,Ocean,v14-06,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,HLFX,28,2025-08-07 21:47:03
v15,Ocean,v15-06,44.6392,-63.567692,N,0.0,Active, ,HLFX,MTRL,28,2025-08-07 21:47:03
v20,Corridor,v20-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,QBEC,6,2025-08-07 21:47:03
v22,Corridor,v22-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 21:47:03
v24,Corridor,v24-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 21:47:03
v26,Corridor,v26-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 21:47:03
v28,Corridor,v28-07,46.5175,-71.6489,NE,86.99194,Active, ,OTTW,QBEC,12,2025-08-07 21:47:03
v29,Corridor,v29-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,MTRL,6,2025-08-07 21:47:03
v31,Corridor,v31-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,OTTW,5,2025-08-07 21:47:03
v33,Corridor,v33-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,11,2025-08-07 21:47:03
v35,Corridor,v35-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,12,2025-08-07 21:47:03
v37,Corridor,v37-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,10,2025-08-07 21:47:03
v38,Corridor,v38-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,MTRL,5,2025-08-07 21:47:03
v39,Corridor,v39-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,9,2025-08-07 21:47:03
v40,Corridor,v40-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,5,2025-08-07 21:47:03
v41,Corridor,v41-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,11,2025-08-07 21:47:03
v44,Corridor,v44-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 21:47:03
v45,Corridor,v45-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,4,2025-08-07 21:47:03
v46,Corridor,v46-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 21:47:03
v47,Corridor,v47-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,10,2025-08-07 21:47:03
v48,Corridor,v48-07,44.3146,-76.3863,NE,87.613311,Active, ,TRTO,OTTW,13,2025-08-07 21:47:03
v50,Corridor,v50-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 21:47:03
v52,Corridor,v52-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 21:47:03
v53,Corridor,v53-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 21:47:03
v54,Corridor,v54-07,45.0365,-75.9281,NE,83.885085,Active, ,TRTO,OTTW,13,2025-08-07 21:47:03
v59,Corridor,v59-07,44.0482,-77.7002,SW,52.195164,Active, ,OTTW,TRTO,11,2025-08-07 21:47:03
v60,Corridor,v60-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 21:47:03
v61,Corridor,v61-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 21:47:03
v62,Corridor,v62-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 21:47:03
v63,Corridor,v63-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,10,2025-08-07 21:47:03
v64,Corridor,v64-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,10,2025-08-07 21:47:03
v65,Corridor,v65-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 21:47:03
v66,Corridor,v66-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,8,2025-08-07 21:47:03
v67,Corridor,v67-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 21:47:03
v68,Corridor,v68-07,45.3806,-74.0225,NE,68.972181,Active, ,TRTO,MTRL,9,2025-08-07 21:47:03
v69,Montréal-Toronto,v69-07,43.9033,-78.5071,SW,49.70968,Active, ,MTRL,TRTO,8,2025-08-07 21:47:03
v70,Corridor,v70-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,9,2025-08-07 21:47:03
v71,Corridor,v71-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,10,2025-08-07 21:47:03
v72,Corridor,v72-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,10,2025-08-07 21:47:03
v73,Corridor,v73-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,8,2025-08-07 21:47:03
v75,Corridor,v75-07,42.3128,-82.4384,W,91.962908,Active, ,TRTO,WDON,10,2025-08-07 21:47:03
v76,Corridor,v76-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,8,2025-08-07 21:47:03
v78,Corridor,v78-07,43.2093,-80.1932,NE,52.816535,Active, ,WDON,TRTO,10,2025-08-07 21:47:03
v79,Corridor,v79-07,43.1325,-80.7123,W,77.671375,Active, ,TRTO,WDON,10,2025-08-07 21:47:03
v82,London-Toronto,v82-07,42.98099,-81.246734,N,0.0,Active, ,LNDN,TRTO,4,2025-08-07 21:47:03
v83,Toronto-London,v83-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,LNDN,5,2025-08-07 21:47:03
v84,Corridor,v84-07,42.95709,-82.38892,N,0.0,Active, ,SARN,TRTO,12,2025-08-07 21:47:03
v87,Corridor,v87-07,42.9781,-81.257,W,22.369356,Active, ,TRTO,SARN,12,2025-08-07 21:47:03
v97,Toronto-Niagara Falls,v97-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,NIAG,6,2025-08-07 21:47:03
v98,Niagara Falls-Toronto,v98-07,43.1089370258,-79.0633386904,N,0.0,Active, ,NIAG,TRTO,6,2025-08-07 21:47:03
v185,Lake Superior,v185-07,46.487372123,-80.992218679,N,0.0,Active, ,SUDB,WHTR,36,2025-08-07 21:47:03
v604,Abitibi,v604-07,48.230335,-75.987016,N,0.0,Active, ,SENN,MTRL,60,2025-08-07 21:47:03
v641,Ottawa-Toronto,v641-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 21:47:03
v643,Corridor,v643-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,13,2025-08-07 21:47:03
v644,Toronto-Ottawa,v644-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 21:47:03
v645,Corridor,v645-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,6,2025-08-07 21:47:03
v646,Toronto-Ottawa,v646-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,5,2025-08-07 21:47:03
v668,Corridor,v668-07,44.6156,-75.6599,NE,72.079036,Active, ,TRTO,MTRL,7,2025-08-07 21:47:03
v669,Corridor,v669-07,44.2346,-76.9245,NW,85.749198,Active, ,MTRL,TRTO,6,2025-08-07 21:47:03
v690,Hudson Bay,v690-05,58.767685933,-94.1747663006,N,0.0,Active, ,CHUR,TPAS,34,2025-08-07 21:47:03
v692,Hudson Bay,v692-07,58.7543,-94.1377,SE,10.563307,Active, ,CHUR,SIPI,17,2025-08-07 21:47:03
v693,Hudson Bay,v693-05,49.8893855363,-97.1335833128,N,0.0,Active, ,WNPG,CHUR,55,2025-08-07 21:47:03
v1,Canadian,v1-03,43.64481,-79.38032,N,0.0,Active, ,TRTO,VCVR,67,2025-08-07 21:47:03
v1,Canadian,v1-06,49.8929,-97.0647,W,37.28226,Active, ,TRTO,WATR,47,2025-08-07 21:47:03
v2,Canadian,v2-04,48.521081,-82.9031,N,0.0,Active, ,VCVR,WSHG,66,2025-08-07 21:47:03
1,Sunset Limited,1-6,32.22482418304576,-110.9681122159308,NW,0.0248548407107592,Active, ,NOL,LAX,22,2025-08-07 22:17:04
2,Sunset Limited,2-6,30.357245688499727,-103.66080616139948,E,0.0,Active, ,LAX,NOL,22,2025-08-07 22:17:04
3,Southwest Chief,3-6,35.532644145722514,-108.66060924782478,W,42.5390586853027,Active, ,CHI,LAX,32,2025-08-07 22:17:04
3,Southwest Chief,3-7,39.22987688515547,-93.94187891821822,SW,80.0822982788086,Active, ,CHI,LAX,32,2025-08-07 22:17:04
4,Southwest Chief,4-7,33.879975427882414,-117.52740920792208,E,30.2359104156494,Active, ,LAX,CHI,32,2025-08-07 22:17:04
4,Southwest Chief,4-6,37.29839554506304,-104.3588124993244,NE,26.4703998565674,Active, ,LAX,CHI,32,2025-08-07 22:17:04
5,California Zephyr,5-7,41.042716693662605,-93.94934828073794,W,78.5288619995117,Active, ,CHI,EMY,35,2025-08-07 22:17:04
5,California Zephyr,5-6,39.46144702697613,-110.55640777980112,W,29.8568801879883,Active, ,CHI,EMY,35,2025-08-07 22:17:04
6,California Zephyr,6-7,40.387544397873135,-118.30311347264004,N,17.4294605255127,Active, ,EMY,CHI,35,2025-08-07 22:17:04
6,California Zephyr,6-6,39.75541566160275,-104.99850712137346,NE,0.0,Active, ,EMY,CHI,35,2025-08-07 22:17:04
7,Empire Builder,7-7,44.04436907822368,-91.64205885940416,W,0.0,Active, ,CHI,SEA,40,2025-08-07 22:17:04
7,Empire Builder,7-6,48.49703501180633,-113.13921169945296,S,66.3437805175781,Active, ,CHI,SEA,40,2025-08-07 22:17:04
8,Empire Builder,8-7,47.69957531626111,-122.39771237556744,NE,0.0,Active, ,SEA,CHI,40,2025-08-07 22:17:04
8,Empire Builder,8-6,48.126716388085605,-105.29371268465846,E,79.262077331543,Active, ,SEA,CHI,40,2025-08-07 22:17:04
11,Coast Starlight,11-7,44.055234523421184,-123.09171194931508,E,0.0,Active,SERVICE DISRUPTION,SEA,LAX,30,2025-08-07 22:17:04
14,Coast Starlight,14-7,34.06080485736482,-118.23631218666064,N,0.0,Predeparture, ,LAX,SEA,29,2025-08-07 22:17:04
14,Coast Starlight,14-6,47.24077402114577,-122.41551164637406,E,30.428539276123,Active, ,LAX,SEA,29,2025-08-07 22:17:04
19,Crescent,19-7,38.09268182438225,-78.4396083926939,SW,51.722526550293,Active, ,NYP,NOL,33,2025-08-07 22:17:04
19,Crescent,19-6,29.951326060960007,-90.08716381964602,SE,11.2316761016846,Completed, ,NYP,NOL,33,2025-08-07 22:17:04
20,Crescent,20-7,33.73131439409937,-84.91006142035161,E,32.5989265441895,Active, ,NOL,NYP,35,2025-08-07 22:17:04
21,Texas Eagle,21-7,38.62830685241334,-90.24124765600332,SW,9.75552463531494,Active, ,CHI,SAS,29,2025-08-07 22:17:04
21,Texas Eagle,21-6,29.71848425115273,-98.0953751197642,S,27.514310836792,Active, ,CHI,SAS,29,2025-08-07 22:17:04
22,Texas Eagle,22-7,33.56605749792882,-93.85744394673758,NE,75.2480163574219,Active, ,SAS,CHI,29,2025-08-07 22:17:04
28,Empire Builder,28-7,45.67746537782093,-120.85461322135842,E,49.722110748291,Active, ,PDX,SPK,6,2025-08-07 22:17:04
40,Floridian,40-7,30.203725821701383,-81.70778982411484,N,72.5663299560547,Active, ,MIA,CHI,46,2025-08-07 22:17:04
40,Floridian,40-6,40.04651669919853,-79.60841686468959,NW,46.436637878418,Active, ,MIA,CHI,46,2025-08-07 22:17:04
41,Floridian,41-6,35.03755113758292,-79.53088662807875,W,52.6821746826172,Active, ,CHI,MIA,46,2025-08-07 22:17:04
41,Floridian,41-7,41.633705414174365,-85.91563937273148,SE,44.0833778381348,Active, ,CHI,MIA,46,2025-08-07 22:17:04
48,Lake Shore Limited,48-7,41.87900785324407,-87.6393057527007,N,0.0,Predeparture, ,CHI,NYP,20,2025-08-07 22:17:04
49,Lake Shore Limited,49-7,43.076840436363725,-76.25012440073915,W,25.1678123474121,Active, ,NYP,CHI,20,2025-08-07 22:17:04
50,Cardinal,50-7,40.24740598118348,-86.91386952281567,S,58.0910949707031,Active, ,CHI,NYP,32,2025-08-07 22:17:04
52,Auto Train,52-7,32.51905688098271,-80.96469430538464,NE,7.05530881881714,Active, ,SFA,LOR,2,2025-08-07 22:17:04
53,Auto Train,53-7,35.6665643900917,-77.95772792115677,SW,41.4214172363281,Active, ,LOR,SFA,2,2025-08-07 22:17:04
55,Vermonter,55-7,38.90851608992306,-77.00183333962728,N,0.0,Completed, ,SAB,WAS,29,2025-08-07 22:17:04
58,City of New Orleans,58-7,34.617556275227585,-90.22089212938876,N,71.3085403442383,Active, ,NOL,CHI,20,2025-08-07 22:17:04
59,City of New Orleans,59-7,41.31303798965775,-87.80084802970605,S,79.9020919799805,Active, ,CHI,NOL,20,2025-08-07 22:17:04
64,Maple Leaf,64-7,40.93640530375542,-73.90202142878641,SE,0.0201324597001076,Active, ,TRTO,NYP,18,2025-08-07 22:17:04
66,Northeast Regional,66-7,38.7471963060344,-77.49123625288239,E,32.5989265441895,Active, ,RNK,BOS,26,2025-08-07 22:17:04
67,Northeast Regional,67-7,41.14960553598171,-73.24842194650995,SW,70.9467926025391,Active, ,BOS,NPN,30,2025-08-07 22:17:04
68,Adirondack,68-7,40.9593321914835,-73.89463185981651,SW,63.8802947998047,Active, ,MTRL,NYP,18,2025-08-07 22:17:04
78,Piedmont,78-7,35.99704691059215,-78.90643580658787,SE,0.0,Active, ,CLT,RGH,8,2025-08-07 22:17:04
85,Northeast Regional,85-7,37.53588853439553,-77.42759175247035,N,0.0,Completed, ,BOS,RVM,27,2025-08-07 22:17:04
89,Palmetto,89-7,32.56642780339502,-80.94166115873999,S,77.7694549560547,Active, ,NYP,SAV,22,2025-08-07 22:17:04
90,Palmetto,90-7,40.09528016722292,-74.89464738535591,E,115.929412841797,Active, ,SAV,NYP,23,2025-08-07 22:17:04
93,Northeast Regional,93-7,37.00168967546416,-77.04114751168122,SE,77.3936538696289,Active, ,BOS,NFK,29,2025-08-07 22:17:04
94,Northeast Regional,94-7,42.34750088863515,-71.0701070996875,N,0.0,Completed, ,NFK,BOS,28,2025-08-07 22:17:04
97,Silver Meteor,97-7,37.479720919456994,-77.46275563910102,S,62.0840339660645,Active, ,NYP,MIA,33,2025-08-07 22:17:04
98,Silver Meteor,98-7,33.16444279878628,-80.01761153562339,N,78.840950012207,Active, ,MIA,NYP,33,2025-08-07 22:17:04
136,Northeast Regional,136-7,41.18042829808349,-73.18697478555173,N,27.0043392181396,Active, ,WAS,SPG,23,2025-08-07 22:17:04
138,Northeast Regional,138-7,40.69678940459899,-74.19523008509199,NE,99.1708068847656,Active, ,NFK,NYP,21,2025-08-07 22:17:04
148,Northeast Regional,148-7,41.91602034705784,-72.62563431631868,N,12.1850900650024,Active, ,WAS,SPG,24,2025-08-07 22:17:04
171,Northeast Regional,171-7,37.27317781509724,-79.94022678191992,W,6.04593896865845,Active, ,BOS,RNK,27,2025-08-07 22:17:04
175,Northeast Regional,175-7,39.6729663626044,-75.74395945725705,W,119.303199768066,Active, ,BOS,WAS,19,2025-08-07 22:17:04
176,Northeast Regional,176-7,41.34431157942518,-71.97752463592839,NE,69.0,Active, ,WAS,BOS,22,2025-08-07 22:17:04
177,Northeast Regional,177-7,41.019581541342816,-73.63387433372999,SW,68.3071975708008,Active, ,BOS,PHL,20,2025-08-07 22:17:04
178,Northeast Regional,178-7,41.300377689714175,-72.37763310009004,NE,16.4974327087402,Active, ,WAS,BOS,22,2025-08-07 22:17:04
179,Northeast Regional,179-7,41.29797822583223,-72.92569846325293,N,0.0044738799333572,Active, ,BOS,PHL,15,2025-08-07 22:17:04
186,Northeast Regional,186-7,39.79590264661065,-75.45462984447262,NE,108.077758789063,Active, ,NPN,NYP,18,2025-08-07 22:17:04
192,Northeast Regional,192-7,40.63577330887485,-74.24516448433856,NE,88.1063537597656,Active, ,WAS,NYP,8,2025-08-07 22:17:04
243,Empire Service,243-7,40.90403051402486,-73.91388082561457,N,58.5205879211426,Active, ,NYP,ALB,7,2025-08-07 22:17:04
283,Empire Service,283-7,43.06304255978561,-78.9140809429249,NW,60.5002784729004,Active, ,NYP,NFL,16,2025-08-07 22:17:04
291,Ethan Allen Express,291-7,44.46243040277347,-73.21878958728465,N,0.0,Completed, ,NYP,BTN,15,2025-08-07 22:17:04
305,Lincoln Service,305-7,39.67823764221978,-89.70158237347056,S,99.5311965942383,Active, ,CHI,STL,11,2025-08-07 22:17:04
306,Lincoln Service,306-7,40.88887405231316,-88.63112471980358,NE,58.3058395385742,Active, ,STL,CHI,9,2025-08-07 22:17:04
307,Lincoln Service,307-7,40.77177807989285,-88.70414566478527,SW,109.510398864746,Active, ,CHI,STL,9,2025-08-07 22:17:04
316,Missouri River Runner,316-7,38.53206580292343,-90.9107500930154,E,74.9870529174805,Active, ,KCY,STL,10,2025-08-07 22:17:04
318,Lincoln River Runner,318-7,41.8266184064888,-87.68915371116714,E,0.0,Active, ,KCY,CHI,20,2025-08-07 22:17:04
319,Lincoln River Runner,319-7,39.08768780679507,-94.43258643499844,W,29.3349208831787,Active, ,CHI,KCY,20,2025-08-07 22:17:04
341,Hiawatha,341-7,42.63649783451814,-87.90526408776073,N,74.9621963500977,Active, ,CHI,MKE,5,2025-08-07 22:17:04
342,Hiawatha,342-7,41.96262764251951,-87.74747283391977,S,35.6294097900391,Active, ,MKE,CHI,5,2025-08-07 22:17:04
354,Wolverine,354-7,42.24174925446256,-84.70370211546806,SE,71.8988265991211,Active, ,CHI,PNT,13,2025-08-07 22:17:04
355,Wolverine,355-7,41.79612757799596,-86.74678587664944,SW,0.0,Active, ,PNT,CHI,14,2025-08-07 22:17:04
364,Blue Water,364-7,43.020748774297,-83.6404084081661,NE,33.8895797729492,Active, ,CHI,PTH,11,2025-08-07 22:17:04
370,Wolverine,370-7,42.49072688536005,-86.09235154459658,N,65.4490127563477,Active, ,CHI,GRR,5,2025-08-07 22:17:04
383,Illinois Zephyr,383-7,40.64409622847801,-90.44846225427196,SW,29.6595878601074,Active, ,CHI,QCY,10,2025-08-07 22:17:04
392,Illini,392-7,41.77777883455328,-87.59085655838952,N,81.0143508911133,Active, ,CDL,CHI,11,2025-08-07 22:17:04
393,Illini,393-7,38.09426063285815,-89.23729530321782,S,80.4716796875,Active, ,CHI,CDL,11,2025-08-07 22:17:04
478,Northeast Regional,478-7,41.29910840804459,-72.92590113638599,N,0.0,Predeparture, ,NHV,SPG,9,2025-08-07 22:17:04
494,Northeast Regional,494-7,42.34922889488648,-72.64034381987021,NE,28.6171741485596,Active, ,NHV,GFD,12,2025-08-07 22:17:04
506,Amtrak Cascades,506-7,46.42276549536264,-122.96427100735042,NW,78.8320007324219,Active, ,PDX,SEA,8,2025-08-07 22:17:04
507,Amtrak Cascades,507-7,45.402108893257775,-122.56694711850956,N,0.0290802195668221,Active, ,SEA,EUG,12,2025-08-07 22:17:04
508,Amtrak Cascades,508-7,45.39397977217615,-122.5728751577608,N,0.017895519733429,Active, ,EUG,SEA,12,2025-08-07 22:17:04
509,Amtrak Cascades,509-7,47.05464345717567,-122.69328264309028,SW,49.8703422546387,Active, ,SEA,PDX,8,2025-08-07 22:17:04
518,Amtrak Cascades,518-7,47.9778155580146,-122.18663758037457,NE,30.7020015716553,Active, ,PDX,VCVR,14,2025-08-07 22:17:04
519,Amtrak Cascades,519-7,48.45218080071875,-122.32466872632584,S,48.7406845092773,Active, ,VCVR,SEA,7,2025-08-07 22:17:04
